order_id|customer_id|order_timestamp|order_status|sales_channel|currency_code|order_total
421|181|2026-01-28 23:57:00|Completed|Partner|USD|4486.95
422|189|2026-04-18 05:21:00|Completed|Direct|USD|8945.26
423|53|2026-04-09 23:32:00|Completed|Partner|USD|9693.58
424|168|2025-11-23 21:55:00|Shipped|Direct|USD|10028.89
425|5|2026-06-05 15:33:00|Pending|Partner|USD|3400.45
426|189|2025-07-28 21:49:00|Completed|Digital|USD|5913.68
427|38|2025-05-21 12:20:00|Completed|Digital|USD|4575.00
428|2|2026-04-20 18:30:00|Shipped|Partner|USD|16387.88
429|25|2026-01-06 12:11:00|Pending|Partner|USD|7047.25
430|21|2026-03-30 13:02:00|Completed|Partner|USD|4524.86
431|23|2025-11-29 03:41:00|Completed|Direct|USD|7941.45
432|131|2026-03-26 06:06:00|Completed|Direct|USD|1881.38
433|116|2025-08-31 09:46:00|Completed|Direct|USD|15266.33
434|178|2026-01-30 08:06:00|Completed|Digital|USD|1292.85
435|108|2025-04-03 04:20:00|Shipped|Direct|USD|3706.25
436|111|2026-03-24 09:26:00|Completed|Partner|USD|12749.25
437|97|2025-06-01 01:25:00|Completed|Digital|USD|10823.76
438|145|2026-06-03 09:49:00|Shipped|Digital|USD|2287.50
439|15|2025-12-06 12:20:00|Completed|Direct|USD|5546.10
440|163|2026-01-29 11:34:00|Shipped|Digital|USD|8616.20
441|108|2025-11-04 11:55:00|Completed|Direct|USD|726.00
442|99|2026-05-19 21:29:00|Shipped|Digital|USD|11471.70
443|79|2025-08-01 22:18:00|Completed|Direct|USD|9543.58
444|7|2025-02-09 08:10:00|Completed|Digital|USD|1906.65
445|184|2026-08-23 05:07:00|Completed|Digital|USD|7228.40
446|42|2025-10-26 14:37:00|Completed|Direct|USD|3549.00
447|163|2025-07-06 09:55:00|Shipped|Partner|USD|10375.25
448|27|2026-03-18 09:21:00|Completed|Direct|USD|12701.40
449|126|2025-06-27 01:41:00|Completed|Partner|USD|3502.00
450|12|2025-07-14 07:06:00|Completed|Direct|USD|8160.75
451|13|2025-11-21 07:36:00|Pending|Digital|USD|18632.55
452|9|2025-08-16 13:50:00|Completed|Direct|USD|9191.40
453|132|2025-06-22 12:15:00|Completed|Digital|USD|6026.70
454|174|2025-07-21 00:06:00|Completed|Direct|USD|8660.25
455|75|2025-04-09 14:58:00|Completed|Digital|USD|5229.30
456|18|2025-04-17 23:38:00|Completed|Digital|USD|6835.50
457|61|2025-04-03 08:59:00|Pending|Digital|USD|2545.48
458|86|2025-03-03 04:24:00|Shipped|Direct|USD|15920.73
459|29|2026-01-06 17:15:00|Completed|Digital|USD|10012.88
460|62|2025-12-27 08:38:00|Completed|Digital|USD|8907.75
461|168|2025-11-21 16:02:00|Completed|Partner|USD|985.50
462|22|2025-09-20 07:52:00|Pending|Partner|USD|2420.25
463|116|2026-08-16 16:39:00|Completed|Digital|USD|3595.50
464|172|2025-09-07 12:37:00|Completed|Direct|USD|9834.20
465|57|2026-04-06 11:06:00|Completed|Partner|USD|9111.89
466|84|2025-11-26 04:35:00|Shipped|Direct|USD|2989.83
467|57|2026-02-11 06:39:00|Completed|Direct|USD|10063.23
468|151|2026-01-28 12:03:00|Pending|Digital|USD|9878.20
469|33|2026-08-21 04:14:00|Completed|Digital|USD|3975.00
470|86|2025-12-04 09:52:00|Pending|Partner|USD|4250.18
471|117|2026-07-20 18:39:00|Pending|Partner|USD|16740.65
472|165|2026-07-24 14:01:00|Shipped|Direct|USD|739.50
473|49|2026-06-26 15:01:00|Completed|Digital|USD|1897.63
474|164|2026-03-20 18:32:00|Completed|Digital|USD|8193.75
475|98|2026-05-09 22:35:00|Pending|Direct|USD|247.35
476|67|2025-05-22 14:00:00|Completed|Partner|USD|2333.25
477|101|2025-03-20 17:04:00|Completed|Digital|USD|6854.03
478|62|2026-03-06 06:08:00|Completed|Partner|USD|5059.13
479|47|2025-01-29 07:04:00|Completed|Digital|USD|13889.25
480|97|2026-05-09 09:28:00|Completed|Partner|USD|726.00
481|100|2025-09-23 07:52:00|Completed|Digital|USD|7973.95
482|126|2026-08-10 06:55:00|Completed|Digital|USD|16199.25
483|50|2026-02-14 08:06:00|Completed|Digital|USD|8594.50
484|90|2025-06-17 04:43:00|Completed|Direct|USD|4642.42
485|83|2026-08-10 07:32:00|Pending|Partner|USD|6890.16
486|87|2025-04-24 18:07:00|Pending|Direct|USD|3528.75
487|30|2025-03-10 18:43:00|Shipped|Digital|USD|16793.74
488|74|2026-03-03 06:15:00|Completed|Direct|USD|9920.00
489|46|2025-03-17 05:30:00|Completed|Digital|USD|6569.81
490|158|2025-11-20 17:33:00|Completed|Digital|USD|14727.50
491|103|2025-06-04 06:36:00|Completed|Digital|USD|7777.50
492|176|2025-04-27 08:35:00|Shipped|Partner|USD|5172.04
493|136|2026-06-26 23:04:00|Completed|Digital|USD|11037.00
494|68|2026-05-01 12:22:00|Pending|Digital|USD|6430.70
495|76|2026-02-16 00:57:00|Pending|Digital|USD|10483.30
496|197|2025-01-25 15:58:00|Completed|Direct|USD|3307.50
497|13|2025-11-23 01:39:00|Completed|Digital|USD|7735.76
498|50|2025-06-07 00:05:00|Completed|Direct|USD|8951.25
499|162|2026-01-07 07:50:00|Shipped|Partner|USD|9822.83
500|107|2026-02-06 00:34:00|Completed|Partner|USD|10211.08
501|34|2025-07-19 21:22:00|Completed|Digital|USD|11602.75
502|157|2025-12-30 20:44:00|Completed|Direct|USD|3324.78
503|116|2025-10-10 18:13:00|Completed|Digital|USD|13973.59
504|58|2025-02-11 05:27:00|Pending|Partner|USD|7923.34
505|76|2025-05-30 09:52:00|Pending|Digital|USD|3654.60
506|124|2025-04-20 03:24:00|Completed|Digital|USD|17322.16
507|8|2025-12-29 08:05:00|Pending|Digital|USD|7291.20
508|148|2025-10-26 21:49:00|Completed|Partner|USD|6351.75
509|149|2025-02-03 10:54:00|Completed|Partner|USD|2781.30
510|23|2025-05-05 11:50:00|Shipped|Digital|USD|8821.37
511|48|2025-08-22 05:08:00|Completed|Direct|USD|417.75
512|64|2025-10-01 07:13:00|Completed|Digital|USD|17662.81
513|57|2026-01-27 17:30:00|Pending|Direct|USD|7830.00
514|122|2025-03-15 06:37:00|Completed|Partner|USD|963.30
515|110|2025-12-23 22:09:00|Completed|Partner|USD|8937.75
516|170|2025-04-30 05:22:00|Pending|Partner|USD|5589.75
517|145|2025-08-11 17:53:00|Completed|Partner|USD|1305.00
518|108|2026-05-03 14:55:00|Completed|Direct|USD|1855.50
519|155|2026-02-05 13:01:00|Completed|Direct|USD|963.30
520|124|2025-05-30 13:05:00|Shipped|Partner|USD|2639.93
521|139|2026-03-19 21:29:00|Pending|Direct|USD|7720.53
522|37|2026-08-15 05:32:00|Shipped|Direct|USD|4727.35
523|37|2025-10-31 00:03:00|Shipped|Direct|USD|6471.20
524|46|2025-03-27 01:09:00|Completed|Digital|USD|5081.73
525|195|2026-08-16 05:07:00|Pending|Direct|USD|7595.10
526|2|2026-07-08 16:26:00|Shipped|Direct|USD|2253.88
527|43|2025-12-10 19:37:00|Completed|Digital|USD|17212.46
528|61|2025-01-20 23:40:00|Pending|Digital|USD|12778.00
529|117|2026-07-21 13:30:00|Completed|Partner|USD|13649.29
530|160|2025-10-20 12:37:00|Shipped|Partner|USD|8569.35
531|60|2026-05-18 06:32:00|Completed|Partner|USD|11907.63
532|100|2025-05-31 23:48:00|Completed|Digital|USD|5859.00
533|66|2025-03-25 10:17:00|Pending|Direct|USD|10442.48
534|82|2025-10-15 00:51:00|Completed|Partner|USD|20697.56
535|33|2025-09-17 01:42:00|Completed|Direct|USD|2588.33
536|40|2025-08-08 10:38:00|Completed|Digital|USD|10093.00
537|47|2025-05-04 01:11:00|Completed|Direct|USD|2897.65
538|92|2025-12-12 08:29:00|Pending|Digital|USD|8311.08
539|9|2026-07-07 13:20:00|Pending|Direct|USD|11222.06
540|42|2025-09-01 11:58:00|Pending|Direct|USD|9161.25
541|14|2025-12-08 17:12:00|Completed|Direct|USD|8213.25
542|113|2026-03-27 15:24:00|Pending|Partner|USD|8596.25
543|198|2026-05-26 17:55:00|Completed|Direct|USD|2284.35
544|93|2026-07-24 05:50:00|Shipped|Partner|USD|2984.75
545|63|2026-04-10 00:57:00|Shipped|Digital|USD|10368.11
546|38|2025-10-31 00:47:00|Pending|Direct|USD|1331.90
547|168|2026-08-23 01:20:00|Shipped|Digital|USD|7859.25
548|142|2026-01-23 07:25:00|Shipped|Digital|USD|6053.75
549|137|2026-01-05 21:03:00|Pending|Partner|USD|9143.99
550|98|2026-07-26 22:31:00|Completed|Direct|USD|7397.19
551|152|2026-05-11 18:27:00|Completed|Partner|USD|2044.00
552|197|2025-06-19 01:19:00|Completed|Direct|USD|12824.35
553|127|2025-02-24 21:00:00|Completed|Direct|USD|8950.50
554|170|2025-04-03 13:25:00|Shipped|Partner|USD|19283.61
555|113|2026-04-26 00:31:00|Shipped|Digital|USD|2389.00
556|12|2026-03-26 13:27:00|Completed|Direct|USD|22072.54
557|30|2025-04-29 20:16:00|Pending|Digital|USD|9464.20
558|85|2026-03-29 21:06:00|Completed|Direct|USD|4737.00
559|123|2026-03-13 21:52:00|Completed|Direct|USD|140.46
560|147|2026-07-17 13:06:00|Completed|Partner|USD|8897.61
561|166|2025-07-13 16:35:00|Completed|Digital|USD|10851.86
562|196|2025-05-22 09:25:00|Pending|Digital|USD|19167.13
563|43|2025-08-23 11:19:00|Completed|Direct|USD|7040.75
564|150|2026-02-19 16:00:00|Completed|Digital|USD|6351.75
565|80|2025-05-03 21:56:00|Pending|Digital|USD|22424.68
566|38|2025-02-20 20:35:00|Pending|Direct|USD|7808.67
567|39|2026-06-08 01:49:00|Pending|Partner|USD|5770.60
568|52|2025-07-08 02:31:00|Shipped|Direct|USD|766.50
569|103|2026-03-04 05:14:00|Shipped|Digital|USD|11392.13
570|36|2025-10-02 07:02:00|Pending|Digital|USD|294.75
571|90|2026-01-26 15:06:00|Completed|Direct|USD|2175.00
572|92|2025-04-11 21:20:00|Pending|Partner|USD|12713.32
573|121|2025-09-29 02:15:00|Completed|Partner|USD|5289.98
574|121|2025-11-28 20:51:00|Completed|Digital|USD|17654.25
575|197|2025-12-29 07:08:00|Completed|Direct|USD|10059.95
576|102|2026-01-07 04:59:00|Completed|Partner|USD|5238.00
577|164|2025-08-23 00:36:00|Shipped|Direct|USD|14653.59
578|137|2025-04-27 01:09:00|Pending|Digital|USD|1518.10
579|67|2026-04-20 06:43:00|Pending|Partner|USD|8491.28
580|174|2025-06-12 03:36:00|Shipped|Partner|USD|3405.75
581|103|2026-05-03 03:21:00|Shipped|Partner|USD|5530.52
582|168|2026-01-14 06:36:00|Completed|Digital|USD|7155.00
583|75|2026-06-27 03:03:00|Pending|Direct|USD|229.95
584|135|2025-01-19 02:51:00|Pending|Direct|USD|10935.00
585|10|2026-06-12 18:37:00|Shipped|Digital|USD|4751.13
586|74|2025-08-18 23:06:00|Shipped|Direct|USD|723.00
587|35|2025-10-31 16:19:00|Shipped|Direct|USD|1906.25
588|2|2025-12-21 06:59:00|Pending|Digital|USD|3759.75
589|147|2025-07-28 09:36:00|Shipped|Partner|USD|2253.88
590|189|2025-05-03 19:59:00|Completed|Direct|USD|9652.28
591|199|2025-05-26 01:41:00|Completed|Direct|USD|10267.30
592|22|2025-08-23 12:34:00|Completed|Partner|USD|3907.47
593|7|2025-07-24 03:53:00|Completed|Partner|USD|7552.00
594|193|2025-03-10 04:16:00|Shipped|Direct|USD|4157.78
595|192|2025-07-18 07:57:00|Shipped|Partner|USD|13998.77
596|30|2026-01-30 19:43:00|Shipped|Partner|USD|11861.15
597|110|2026-08-15 11:13:00|Completed|Partner|USD|5869.30
598|189|2025-10-29 20:42:00|Shipped|Partner|USD|474.50
599|182|2025-05-17 17:05:00|Completed|Direct|USD|13987.30
600|53|2025-09-28 01:50:00|Completed|Direct|USD|181.58
601|6|2026-02-11 08:55:00|Shipped|Digital|USD|5729.63
602|146|2025-01-22 13:44:00|Completed|Partner|USD|1244.35
603|33|2026-06-20 10:02:00|Completed|Partner|USD|3932.25
604|88|2026-07-15 10:57:00|Completed|Direct|USD|9639.31
605|99|2025-03-26 06:26:00|Completed|Partner|USD|22104.19
606|105|2025-10-12 12:03:00|Pending|Digital|USD|9455.55
607|136|2025-10-27 01:22:00|Completed|Direct|USD|14408.15
608|7|2025-11-16 07:42:00|Completed|Direct|USD|7745.81
609|59|2025-03-14 23:25:00|Pending|Partner|USD|8858.25
610|161|2025-07-31 23:12:00|Completed|Digital|USD|5420.50
611|120|2025-12-27 19:43:00|Completed|Partner|USD|10761.75
612|146|2026-07-11 20:35:00|Shipped|Partner|USD|26948.74
613|72|2026-01-08 23:15:00|Completed|Direct|USD|7763.25
614|30|2026-04-14 04:01:00|Pending|Digital|USD|832.58
615|61|2026-02-28 12:29:00|Completed|Digital|USD|2799.50
616|190|2026-03-29 10:37:00|Pending|Direct|USD|8770.45
617|136|2025-01-25 15:40:00|Completed|Direct|USD|10934.90
618|170|2026-04-19 11:43:00|Completed|Partner|USD|14978.00
619|154|2026-03-20 15:00:00|Completed|Digital|USD|2968.20
620|55|2026-08-02 10:45:00|Shipped|Digital|USD|8935.06
621|115|2025-07-27 11:51:00|Completed|Direct|USD|2610.00
622|49|2026-06-21 03:28:00|Completed|Digital|USD|11698.10
623|139|2025-03-17 01:10:00|Pending|Direct|USD|4557.00
624|152|2025-03-24 18:25:00|Completed|Digital|USD|1855.50
625|91|2026-04-26 06:34:00|Pending|Direct|USD|2727.25
626|109|2025-09-22 04:13:00|Pending|Partner|USD|1091.83
627|3|2025-12-19 01:36:00|Shipped|Direct|USD|10792.08
628|100|2025-06-16 05:09:00|Completed|Direct|USD|3583.46
629|194|2026-05-03 09:05:00|Pending|Direct|USD|9507.00
630|39|2025-06-12 04:07:00|Completed|Digital|USD|2409.58
631|66|2025-08-22 11:12:00|Completed|Partner|USD|1401.30
632|108|2025-11-04 09:01:00|Completed|Direct|USD|3716.55
633|68|2025-02-09 00:35:00|Completed|Digital|USD|16319.48
634|143|2025-12-27 03:57:00|Completed|Digital|USD|11480.19
635|17|2025-12-04 03:04:00|Pending|Digital|USD|5316.50
636|176|2025-05-05 08:10:00|Completed|Digital|USD|11494.79
637|122|2026-03-15 10:24:00|Shipped|Digital|USD|7155.00
638|49|2025-10-29 11:25:00|Completed|Digital|USD|7167.00
639|56|2026-08-10 07:06:00|Completed|Digital|USD|14379.25
640|80|2026-05-01 22:11:00|Shipped|Direct|USD|8213.15
641|192|2026-01-13 22:43:00|Completed|Direct|USD|3707.74
642|117|2026-08-07 07:18:00|Shipped|Partner|USD|10110.30
643|79|2026-04-21 04:26:00|Completed|Direct|USD|6394.95
644|16|2025-05-07 07:33:00|Completed|Partner|USD|10679.95
645|141|2025-01-19 21:52:00|Completed|Partner|USD|5888.15
646|143|2025-03-23 13:14:00|Completed|Partner|USD|3762.02
647|12|2026-04-18 16:41:00|Completed|Direct|USD|8439.41
648|33|2025-01-28 18:38:00|Pending|Partner|USD|3130.55
649|77|2025-09-12 15:34:00|Pending|Digital|USD|1634.18
650|178|2025-03-05 08:10:00|Shipped|Digital|USD|9453.35
651|151|2025-06-18 09:19:00|Completed|Direct|USD|6862.50
652|195|2026-05-09 19:09:00|Completed|Partner|USD|5264.40
653|10|2025-07-27 14:40:00|Completed|Direct|USD|24865.13
654|164|2026-06-29 12:47:00|Completed|Digital|USD|5040.50
655|155|2025-08-01 10:59:00|Shipped|Partner|USD|7300.75
656|26|2026-06-19 12:28:00|Shipped|Digital|USD|7950.84
657|158|2025-06-04 05:42:00|Completed|Digital|USD|1123.18
658|112|2025-01-12 01:48:00|Shipped|Partner|USD|10809.74
659|61|2025-06-26 00:54:00|Completed|Direct|USD|8260.22
660|192|2026-04-10 05:52:00|Completed|Partner|USD|10685.57
661|4|2026-03-10 17:41:00|Completed|Direct|USD|17453.40
662|193|2025-12-16 04:42:00|Pending|Direct|USD|2382.28
663|164|2026-06-21 16:26:00|Completed|Direct|USD|8540.20
664|167|2026-07-03 16:01:00|Completed|Digital|USD|5565.00
665|83|2026-02-01 19:42:00|Shipped|Partner|USD|5220.00
666|69|2025-03-12 08:05:00|Completed|Direct|USD|12325.25
667|100|2025-07-18 04:41:00|Pending|Partner|USD|13156.76
668|110|2026-06-30 11:34:00|Completed|Partner|USD|15984.75
669|52|2026-05-05 08:43:00|Pending|Direct|USD|8453.90
670|103|2026-05-28 13:21:00|Shipped|Digital|USD|12916.40
671|28|2026-03-24 11:15:00|Pending|Partner|USD|14432.93
672|190|2026-02-16 02:38:00|Completed|Partner|USD|15125.18
673|110|2026-05-02 00:24:00|Completed|Digital|USD|10321.01
674|101|2026-03-18 06:34:00|Completed|Partner|USD|6635.99
675|115|2025-11-16 15:49:00|Completed|Direct|USD|9501.00
676|40|2025-07-30 19:14:00|Pending|Digital|USD|1119.00
677|114|2026-03-23 22:26:00|Completed|Digital|USD|7927.43
678|178|2026-01-06 16:59:00|Completed|Digital|USD|14677.50
679|113|2025-12-11 14:57:00|Shipped|Digital|USD|5884.15
680|136|2025-03-18 22:41:00|Completed|Direct|USD|15529.95
681|53|2025-11-18 11:19:00|Completed|Partner|USD|10614.45
682|106|2026-08-13 04:11:00|Completed|Partner|USD|15383.99
683|160|2026-04-01 03:19:00|Completed|Digital|USD|4008.63
684|144|2026-04-17 21:16:00|Completed|Direct|USD|10111.06
685|107|2025-04-12 05:13:00|Completed|Partner|USD|6306.00
686|27|2025-01-30 07:59:00|Completed|Direct|USD|12812.15
687|43|2026-03-09 19:05:00|Completed|Partner|USD|10917.40
688|45|2026-07-17 14:44:00|Completed|Direct|USD|6340.50
689|13|2025-12-04 03:45:00|Pending|Partner|USD|10871.75
690|103|2025-02-28 23:50:00|Completed|Partner|USD|15236.12
691|123|2026-07-19 12:45:00|Completed|Partner|USD|8136.88
692|21|2025-10-15 05:42:00|Pending|Direct|USD|11925.49
693|108|2025-06-03 10:42:00|Shipped|Direct|USD|10289.20
694|170|2026-06-14 09:50:00|Shipped|Digital|USD|5781.67
695|145|2025-02-23 10:04:00|Pending|Partner|USD|10381.56
696|127|2025-02-20 18:08:00|Completed|Digital|USD|11368.91
697|153|2025-02-14 18:28:00|Shipped|Direct|USD|10645.00
698|84|2025-05-27 19:19:00|Completed|Partner|USD|6789.92
699|186|2025-08-14 22:17:00|Completed|Digital|USD|553.35
700|124|2026-05-04 03:42:00|Completed|Digital|USD|11372.03
701|52|2025-03-17 14:25:00|Pending|Direct|USD|5829.00
702|71|2025-10-17 18:31:00|Completed|Digital|USD|5925.56
703|41|2025-11-07 06:02:00|Completed|Partner|USD|6214.63
704|5|2025-10-15 15:32:00|Completed|Digital|USD|5667.56
705|58|2026-07-10 22:58:00|Shipped|Partner|USD|8202.83
706|124|2025-09-01 10:19:00|Completed|Digital|USD|1412.89
707|147|2025-06-18 21:29:00|Pending|Digital|USD|1379.70
708|172|2026-08-05 07:20:00|Shipped|Digital|USD|18066.20
709|74|2026-08-15 20:33:00|Completed|Digital|USD|6109.10
710|119|2025-11-02 22:17:00|Completed|Digital|USD|15076.81
711|49|2025-09-19 10:45:00|Completed|Partner|USD|5305.35
712|159|2025-04-24 20:33:00|Completed|Digital|USD|11651.85
713|131|2025-07-08 22:54:00|Completed|Partner|USD|6293.65
714|12|2025-01-15 07:23:00|Completed|Digital|USD|5220.71
715|136|2025-10-26 23:42:00|Completed|Partner|USD|12667.10
716|56|2025-04-16 00:39:00|Pending|Direct|USD|5013.43
717|152|2025-02-14 22:16:00|Completed|Direct|USD|3293.50
718|191|2026-07-01 02:35:00|Completed|Digital|USD|8655.16
719|136|2025-03-28 01:29:00|Completed|Direct|USD|6399.25
720|182|2026-06-12 06:59:00|Completed|Digital|USD|12933.15
721|104|2026-02-18 03:29:00|Completed|Direct|USD|4232.45
722|133|2025-07-28 18:14:00|Completed|Digital|USD|3072.75
723|83|2025-12-13 01:21:00|Shipped|Digital|USD|15652.05
724|105|2026-06-19 18:44:00|Completed|Direct|USD|6438.75
725|147|2026-07-16 01:31:00|Completed|Partner|USD|19234.93
726|125|2026-04-02 21:58:00|Completed|Partner|USD|943.00
727|28|2025-10-15 18:13:00|Shipped|Partner|USD|10499.88
728|115|2026-04-18 03:20:00|Shipped|Digital|USD|13667.15
729|154|2026-04-25 00:31:00|Completed|Direct|USD|6357.20
730|69|2025-04-25 22:46:00|Completed|Direct|USD|1359.75
731|194|2026-08-13 18:28:00|Completed|Partner|USD|933.38
732|74|2025-09-22 12:58:00|Shipped|Digital|USD|15275.66
733|69|2025-01-18 17:25:00|Completed|Digital|USD|10548.86
734|21|2025-07-24 04:50:00|Pending|Partner|USD|8547.48
735|52|2026-04-03 19:14:00|Pending|Direct|USD|14498.63
736|35|2025-08-13 20:13:00|Completed|Direct|USD|10941.68
737|184|2026-03-01 16:14:00|Shipped|Direct|USD|10499.40
738|157|2025-09-09 23:59:00|Completed|Partner|USD|652.75
739|54|2026-07-28 22:17:00|Completed|Digital|USD|3539.03
740|88|2026-07-10 11:16:00|Pending|Digital|USD|1014.00
741|30|2025-07-02 04:40:00|Pending|Partner|USD|7043.64
742|92|2025-03-13 18:26:00|Completed|Digital|USD|16810.43
743|168|2025-12-20 03:32:00|Completed|Digital|USD|24711.00
744|112|2026-02-05 02:33:00|Completed|Partner|USD|13771.40
745|87|2026-02-07 22:30:00|Pending|Partner|USD|780.50
746|106|2026-02-08 23:32:00|Completed|Direct|USD|294.75
747|72|2025-09-01 07:29:00|Completed|Partner|USD|5219.25
748|160|2025-06-12 16:12:00|Completed|Direct|USD|2868.38
749|58|2026-02-01 21:24:00|Completed|Direct|USD|6875.00
750|25|2025-02-21 05:02:00|Completed|Digital|USD|13976.55
751|111|2026-01-20 09:26:00|Shipped|Direct|USD|19039.35
752|102|2026-05-11 20:21:00|Completed|Partner|USD|2190.00
753|154|2025-09-11 23:42:00|Completed|Direct|USD|1207.69
754|198|2025-12-09 22:55:00|Pending|Partner|USD|11686.04
755|48|2026-04-03 21:25:00|Completed|Digital|USD|12607.00
756|17|2025-12-15 17:36:00|Completed|Partner|USD|8413.35
757|109|2025-12-17 02:02:00|Completed|Direct|USD|6892.00
758|59|2025-02-08 09:16:00|Shipped|Digital|USD|8624.58
759|34|2025-11-30 10:00:00|Completed|Digital|USD|20198.85
760|167|2025-06-26 03:44:00|Pending|Direct|USD|7152.75
761|120|2026-02-28 08:26:00|Completed|Partner|USD|8054.88
762|111|2026-04-09 22:01:00|Completed|Partner|USD|14248.34
763|158|2026-02-03 12:19:00|Completed|Digital|USD|9727.96
764|128|2025-06-20 05:38:00|Completed|Direct|USD|2777.05
765|108|2025-07-19 09:57:00|Shipped|Direct|USD|9598.80
766|37|2025-10-26 15:28:00|Pending|Partner|USD|8032.38
767|31|2025-06-26 03:19:00|Completed|Partner|USD|8696.75
768|29|2026-07-24 02:32:00|Completed|Digital|USD|9839.75
769|173|2026-01-14 19:24:00|Completed|Digital|USD|10921.16
770|43|2025-07-23 00:37:00|Completed|Partner|USD|1100.63
771|82|2025-04-11 00:06:00|Completed|Digital|USD|15518.53
772|58|2025-11-13 05:19:00|Completed|Partner|USD|8595.36
773|82|2025-01-16 07:15:00|Completed|Direct|USD|6668.51
774|147|2026-01-24 07:03:00|Pending|Direct|USD|14233.35
775|110|2026-04-30 05:04:00|Shipped|Digital|USD|9780.00
776|110|2026-01-22 23:31:00|Pending|Partner|USD|5917.05
777|52|2025-11-17 19:04:00|Completed|Direct|USD|10479.39
778|18|2026-05-14 13:55:00|Shipped|Digital|USD|10325.43
779|110|2025-08-30 16:48:00|Completed|Partner|USD|6507.63
780|178|2026-08-11 07:47:00|Completed|Digital|USD|7564.05
781|37|2025-05-25 02:11:00|Pending|Partner|USD|8986.26
782|104|2025-10-25 21:07:00|Pending|Partner|USD|15838.60
783|71|2025-10-28 14:05:00|Pending|Digital|USD|7695.02
784|80|2025-10-20 22:37:00|Completed|Digital|USD|8074.90
785|166|2025-08-11 14:42:00|Pending|Partner|USD|17187.35
786|13|2026-03-17 05:06:00|Completed|Digital|USD|6450.75
787|170|2025-01-20 04:55:00|Pending|Direct|USD|22051.86
788|53|2025-01-03 10:48:00|Completed|Digital|USD|5134.50
789|63|2025-10-04 07:19:00|Pending|Partner|USD|3669.97
790|195|2025-10-05 04:18:00|Completed|Digital|USD|1487.25
791|39|2026-04-16 18:22:00|Completed|Direct|USD|16897.25
792|150|2025-03-09 10:29:00|Completed|Digital|USD|3733.50
793|77|2026-06-30 08:09:00|Pending|Digital|USD|7840.00
794|20|2025-04-21 05:53:00|Completed|Partner|USD|21437.05
795|164|2025-08-29 05:20:00|Completed|Digital|USD|5622.80
796|160|2025-01-19 02:42:00|Completed|Partner|USD|13002.34
797|2|2025-07-09 03:19:00|Completed|Direct|USD|9245.93
798|60|2025-05-10 17:09:00|Completed|Partner|USD|6232.70
799|14|2025-04-27 17:15:00|Completed|Partner|USD|2093.85
800|2|2025-09-04 01:57:00|Shipped|Direct|USD|4015.50
801|101|2025-09-16 02:46:00|Completed|Digital|USD|4214.44
802|12|2025-10-25 06:06:00|Completed|Digital|USD|6470.53
803|46|2025-01-09 11:11:00|Completed|Partner|USD|2479.50
804|7|2026-07-15 04:34:00|Completed|Partner|USD|5065.65
805|181|2025-01-11 07:04:00|Completed|Direct|USD|6663.40
806|62|2026-04-14 18:56:00|Shipped|Direct|USD|10870.00
807|10|2026-08-07 15:23:00|Shipped|Direct|USD|15354.38
808|112|2025-07-12 19:09:00|Pending|Digital|USD|20361.14
809|146|2026-01-13 20:24:00|Completed|Direct|USD|12842.93
810|80|2026-03-11 02:02:00|Completed|Partner|USD|6547.74
811|169|2025-05-24 21:44:00|Completed|Digital|USD|10203.04
812|158|2025-02-14 04:17:00|Completed|Partner|USD|14381.24
813|57|2025-03-12 16:17:00|Completed|Direct|USD|11379.26
814|6|2025-03-27 09:04:00|Shipped|Direct|USD|5913.13
815|171|2026-07-23 01:05:00|Completed|Partner|USD|7101.83
816|11|2026-03-28 18:52:00|Shipped|Direct|USD|10161.00
817|133|2026-01-07 21:08:00|Completed|Digital|USD|9942.60
818|100|2025-02-01 11:58:00|Completed|Partner|USD|1921.73
819|9|2026-04-09 11:14:00|Pending|Partner|USD|14078.75
820|24|2025-04-03 01:42:00|Completed|Partner|USD|4103.25
821|108|2026-01-23 11:00:00|Completed|Partner|USD|14918.08
822|81|2025-11-20 19:00:00|Completed|Digital|USD|13811.00
823|178|2025-09-30 18:39:00|Completed|Partner|USD|279.75
824|71|2026-04-15 12:20:00|Completed|Digital|USD|2269.55
825|128|2025-02-21 20:05:00|Completed|Direct|USD|5028.25
826|186|2025-01-29 18:31:00|Completed|Digital|USD|1097.99
827|6|2026-07-12 17:57:00|Pending|Direct|USD|12254.89
828|159|2026-06-09 21:39:00|Shipped|Direct|USD|1651.50
829|122|2026-03-11 14:25:00|Shipped|Digital|USD|8564.93
830|92|2025-05-18 07:36:00|Completed|Direct|USD|363.00
831|173|2025-03-24 13:06:00|Pending|Digital|USD|9429.00
832|124|2026-08-12 23:10:00|Pending|Direct|USD|9245.79
833|69|2026-07-06 13:38:00|Shipped|Direct|USD|6391.73
834|108|2025-04-24 22:32:00|Completed|Partner|USD|7888.43
835|67|2025-10-19 05:18:00|Completed|Digital|USD|6537.25
836|184|2026-03-26 06:46:00|Completed|Direct|USD|6066.10
837|191|2025-05-26 21:06:00|Shipped|Digital|USD|6291.79
838|137|2026-01-01 11:16:00|Completed|Digital|USD|19329.08
839|141|2025-03-08 22:21:00|Shipped|Partner|USD|5560.90
840|180|2025-11-01 13:58:00|Pending|Direct|USD|698.25
841|108|2026-03-16 07:11:00|Pending|Partner|USD|18981.05
